"AchievedFillRates_Avg","AchievedFillRates_Total","HoldingCosts","TargetFillRates","Method"
0.836490916931853,0.65973929187804,491056.59451,0.75,"Croston"
0.842646947544874,0.668721562679776,502303.11526,0.76,"Croston"
0.848718220038331,0.677553475236651,516065.59092,0.77,"Croston"
0.854393540357166,0.686176193713718,529240.6954,0.78,"Croston"
0.860196622798738,0.694962345065635,545845.05245,0.79,"Croston"
0.865031084231242,0.703035929083207,559278.98427,0.8,"Croston"
0.870600715661781,0.711606349040322,571927.53461,0.81,"Croston"
0.875691489749862,0.719961037602636,587391.67023,0.82,"Croston"
0.881350670373007,0.7281522932901,600636.00833,0.83,"Croston"
0.886127847759425,0.736180116102714,614196.6459,0.84,"Croston"
0.890733470431647,0.744371371790178,628557.41774,0.85,"Croston"
0.895416292518922,0.752490717012709,646511.13348,0.86,"Croston"
0.899418321290297,0.760400868155431,661061.26658,0.87,"Croston"
0.90342002133915,0.768199884943256,675076.22536,0.88,"Croston"
0.907124365211452,0.776038125621045,690771.16078,0.89,"Croston"
0.910638709165469,0.783301082579363,705942.76299,0.9,"Croston"
0.914025220472565,0.790374457402856,724089.04568,0.91,"Croston"
0.91703725833505,0.796931384341823,739815.18265,0.92,"Croston"
0.920019929954287,0.803422938130851,752740.69582,0.93,"Croston"
0.922465243134886,0.809319596255426,763540.56542,0.94,"Croston"
0.924955768364713,0.814895925945296,772378.04549,0.95,"Croston"
0.926798652510221,0.819609330055959,781806.83761,0.96,"Croston"
0.928316955643144,0.82376052507714,789134.78584,0.97,"Croston"
0.929615959056789,0.827146854244025,795524.41283,0.98,"Croston"
0.930474495272432,0.829899063856493,801233.17336,0.99,"Croston"
